,Ready,Label
410,ahok warga dki sedih terpilih gubenur dki,0
411,gubernur nya membawa perubahan jakarta semangat,0
412,ahok mendoakan ahok pagi jam kecewa hasil pemilihan kepala daerah,0
413,kalah menang kekuasaan tangan tuhan ahok menjual iman ahok jabatan,0
414,terimakasih ahok djarot kerja tulus keras nya jakarta,0
415,media asing menyorot hasil pemilihan kepala daerah jakarta,0
416,ahok belajar pemilihan kepala daerah dki,0
417,pelajaran dipetik ahok pemilihan kepala daerah dki,0
418,ahok lupakan kampanye pemilihan kepala daerah,0
419,presiden percaya pemilihan kepala daerah dki hasilkan pemimpin terbaik,0
420,kapolri pastikan pemilihan kepala daerah dki berjalan lancar sejuk,0
421,pengamat pemilihan kepala daerah dki panas partai politik sulit disiplinkan massa,0
422,partai politik pendukung ahok djarot komitmen jaga pemilihan kepala daerah damai,0
423,amankan pemilihan kepala daerah dki polisi terapkan sistem pengamanan,0
424,instansi keluarkan maklumat larangan mobilisasi massa pemilihan kepala daerah dki,0
425,baju dipakai ahok debat pemilihan kepala daerah tonton metro tv tv one barusan cek,0
426,warga negara wajib mensukseskan pemilihan kepala daerah jakarta temukan performa berbeda debat pemilihan kepala daerah,0
427,debat menentukan elektabilitas pemilihan kepala daerah dki putaran,0
428,terima kasih ahok jasa membangun jakarta,0
429,salut banget sm ahok berjiwa kesatria langsung selamat pasangan anis sandi,0
430,keluarga hak pilih nya pagi lupa warga jakarta tps jam siang,0
431,terima kasih jakarta semangat,0
432,orang jahat jatuh orang dibangkitkan,0
433,dijatuhkan berkali tuhan mengangkat,0
434,rencana surga indah yangg ahok semangat iya,0
435,basuki djarot kuat didalam iman pengharapan,0
436,jalan terbaik sekedar gubernur wakil gubernur dki,0
437,masyarakat indonesia khusus dki pemimpin hasil kerja nya,0
438,rakyat indonesia berasal dki mendoakan semoga basuki djarot lelah melayani semangat,0
439,padam kemanusiaan iya mengenang manis perjuangkan,0
440,doakan ahok tameng nya kejang,0
441,semangat ahok dukung ahok djarot,0
442,pemenang debat pemilihan kepala daerah dki malam ira koesno,0
443,selamat pasangan no anies sandi pemenang versi quick count terima kasih ahok djarot kerja jakarta,0
444,semangat ahok warga bandung ahok juara,0
445,kerja keras jujur ahok,0
446,maaf ikutan mencoblos ktp jakarta skrg tinggal bandung berdoa,0
447,semoga ahokdjarot melanjutkan visi misi nya membangun kota jakarta rapih bersih nyaman,0
448,nama tuhan jakarta,0
449,semagat anies semoga rahmat tuhan yme,0
450,warga dki hak pilih mu takut smua warga hak sehat lahir batin,0
451,semoga tuhan masyarakat dki jakarta keadilan sesuai pemimpin rakyat amin,0
452,eks pendukung agus sylvi jakarta timur deklarasikan dukungan ahok djarot,0
453,salah jokowi ahok kafir kafir ateis,1
454,biar biar tai nya kena iya loh tuh gak suka sm ahok biar loh sm loh sm loh kena tai nya,1
455,angin memporakporandakan basis pemenangan si penista agama cililitan nya alloh ampuni jakartabanjir,1
456,prestasi ahok nselain mjadi mafia koruptor penista agama nya bhasil tenggelamkan jakarta congoran cebon,1
457,ulama kompak nyatakan harampemimpinkafir pilih ahok murtad,1
458,pendikan bodoh gk larang bawa agama biar orang islam bayar ahok sadar gk milih ahok gla,1
459,tanah abang cina resah stres gara si penista agama pemilihan kepala daerah pasar sepi sepi minggu tertawa tertawa,1
460,menentang si cina kafir ahok kriminalisasi polisi smua rekayasa hukum nya,1
461,ga habis pikir fanboy ahok bego bego iya ga mengerti sejarah gampang kejebak iklan maaf iya,1
462,pilih ahok drpd pilih iman koruptor dn munafik bodoh,1
463,ahok si penghina al qur'an ulama bersikap menjijikkan sok suci,1
464,ayo umat islam pinter percaya aksi hubungan nya pemilihan kepala daerah ahy bayar anies untung ude,1
465,debatfinalpilkadajkt mampuuuusssssss mpok silvy,1
466,hidup china komunis,1
467,tuh kesalahan jokowi ahok si babi ateis,1
468,ahok menang pemilihan kepala daerah bikin video sex bareng anak nya tan,1
469,keluarga berdomisili jakarta pilih ahok suara ulama bulat harampilihahok jangangolput,1
470,ketutunan cina kota pulau kejakarta coblos ahok ktp asli tetapi palsu kamboja,1
471,china babi china maling usirchina,1
472,memilih agus sylvi nanaknya sby keluarga koruptor blusukanahok berjamaahcoblospecinya,1
473,tangkap ahok klompok nya pemalsuan e ktp penghiyanat bangsa negara,1
474,tangkap ahok share setuju,1
475,sayang bangsa jago mendukung ahok mendukung mas anies suci,1
476,video ahok menghina agama kristen agama konyol ahokpecahbelahbangsa,1
477,penista agama jpu ahok pemecah belah bangsa,1
478,mbak sylviana please sehat debatfinalpilkadajkt perjuanganbelumselesai,1
479,nomor sok lansung skak wkwkwk debatfinalpilkadajkt,1
480,ayoo jaga keutuhan nkri tangkap penista agama stopkriminalisasiulama,1
481,salah pendukung mafia koruptor penista agama gerombolan banci titot lakukan bidikan arah,1
482,tobat yuk terlambat biar gerombolan jil doakan konsisten bela kekafiran hayat,1
483,iya allah menempuh curang memenangkan si penista agama engkau kirimkan malaikat maut menyeles,1
484,kebanyakan fitnah mpok silvy debatfinalpilkadajkt,1
485,fpi pendukung ahok kalah izin allah gusur gubernur koruptor penista agama,1
486,jakartabanjir pemimpin nya gak akhlak penista agama,1
487,twit asik akun akun profesional penista agama akun akun buzzer kerja nya menghujat,1
488,ahoker bela penista agama,1
489,cucu nya dajjal hadir,1
490,siang malam maki ulama nongkrongi medsos ulama nbela penista agama sombong nya ampun,1
491,mayoritas etnis china dki nmengapa solid mendukung penista agama islam ndendam ntidak nasionalis,1
492,muka nya mpo silvy asam bangett tertawa kena deh habis jahat sih debatfinalpilkadajkt,1
493,gara belain terdakwa penista agama remek sukurin,1
494,sekumpulan teman penista agama ntdk empati korban banjir teriak memuji junjunganya,1
495,penjarakan penista agama turun,1
496,si penista agama jaga mulut gabisa jaga jakarta,1
497,ahok program paslon no program nya ngambang yaiyalah pakkk gak program diaa cma celaan debatfinalpilkadajkt,1
498,akui ahok djarot gagal atasi banjir orang kena banjir sibuk sidang penista agama,1
499,iyaa ahog ngak pantes pemimpin pantesnya penista agama dipenjarakan,1
500,overdosis membela penista agama,1
501,masuk diakal kite suara penista agama deh dikutuk ame umat islam suara nye emang sengaja ditinggiin tuh,1
502,pantasan pecat dr menteri data berbicara sembarangan memkasakan hahaha ahokpastitumbang paslon pilgubdki,1
503,penjarakan ahoax penista agama jokowi turun konsolidasidewanpkb,1
504,dibiarin tim si penista agama main curang maren emang sengaja dibiarin biar digaplok umat islam ramai jakarta tuh penista,1
505,hahahahhahaa silvy ohh silvy cacingan ahhh wkwkwkwkwkk debatfinalpilkadajkt,1
506,ahok tahi menfitnah emang tukang caci maki perempuannn asuuu ahokpastitumbang debatfinalpilkadajkt,1
507,ahokpastitumbang fakta bilang fitnah debatfinalpilkadajkt,1
508,shame on you silvy ga malu fitnah tuh rasain ahok panas skak mat debatfinalpilkadajkt,1
509,bu silvi anti pns level rendah nya debatfinalpilkadajkt,1
510,orang islam bodoh bodoh memilik ahok debatfinalpilkadajkt,1
511,fitnah fpi pecah ulah ahoker elektabilitas ahok tinggal kelojotan mui nu muhammadi,1
512,norak banget iklan mantan mendikbud gak respech tenun kebangsaan maksud,1
513,nebar kebencian ahok mbak mbak gak sih terdakwa loh,1
514,bu sylvi gak mutu debatfinalpilkadajkt,1
515,huuu sylvi ngoceh nobarahokdjarot debatfinalpilkadajkt,1
516,sylvi bloonnya debatfinalpilkadajkt,1
517,ahoax penista agama mengolok olok surat al maidah cc,1
518,jakartabanjir pemimpin nya gak akhlak penista agama,1
519,debatfinalpilkadajkt mati hok,1
520,ga program nya fitnah ciri orang suka mengambil kjp kontan debatfinalpilkadajkt,1
521,mpok silvi nyinyir melulu nya sayang sesat maklum sih dese emakemak debatfinaldki debatfinalpilkadajkt,1
522,hahaha pemilihan kepala daerah dasar polisi made in cina pelindung penista agama,1
523,nya pemberdayaan wanita dki jakarta telak nya perbedaan warna muka warna tangan mpok sylvi debatfinalpilkadajkt,1
524,agus silvy tukang fitnah debatfinalpilkadajkt,1
525,debatfinalpilkadajkt ya sudah gus ga sakit fisik verbal gebukin ramai,1
526,keluarga gak maling coyy gak trauma kaleeeee emang keluarga ente,1
527,kaitkan jokowi ahok johan budi jokowi anjing ahok babi iya berbeda otak nya,1
528,bajingan silvy debatfinalpilkadajkt,1
529,hasil melindungi ahok terdakwa penista agama,1
530,selepas banjir jakarta pendukung ahok mengganti narasi doa keuntungan sang penista agama,1
531,tionghoa nya kaya putus sekolah kebanyakan dugem,1
532,gusur ahok indonesia teladan buruk pembangkangan hukum anti kemanusiaan jakarta tertular daerah coblospecinya,1
533,ahoker takut mati nya gg disholatin tenang abu janda ust gadungan sholatin ahoker jokower,1
534,mampuuss tembak dalem banget silvyy urusin tuh dapurr gak program suka nya serang debatfinalpilkadajkt,1
535,anjing kali lihat orang bego debat pemilihan kepala daerah kerja nya serang karakter shame on you mpok silvy and agus debatfinalpilkadajkt,1
536,uang taipan tuh dibayar ratusan penggusuran biadab ahok,1
537,cina asu,1
538,bicara sylvi oke didebat ahok sylvi langsung kekuatan bodoh,1
539,banjir tuhan dilawan ahok jakartabanjir jakarta banjir genangan,1
540,pemimpim pribumi pilih pemimpin impor g beradab tukang berbohong yuk pribumikan dki milik bangsa ind,1
541,ga program modal banyak bicara doang,1
542,pendukung dr penista agama dukung gerakan,1
543,"narkotika, psikotropika, dan obat terlarang berbahaya ilusi kesucian ahok sang penista",1
544,emang ahok orang penista agama,1
545,cina mah duit nya hasil maling indonesia balikin berkedok invest plus bawa gembel narapidana cina negeri nenek moyang ahok,1
546,tangkap ahok skrng koruptor reklamasi jakarta penista agama islam,1
547,banget bego nya mpok silvy and agus debatfinalpilkadajkt,1
548,ahokers gak seneng cuitan silahkan unfollow anti ahok si penista agama islam,1
549,agama nistakan ulama lecehkan alasan nya harampemimpinkafir,1
550,serang ahok kafir galak,1
551,anjing ahok kaum babi banyak bicara mnding duel,1
552,ahok verbal nya keras pelampiasan pelarian kelelakian nya lunak,1
553,maling china babi blbi korupsi nya triliunan si ahok korupsi triliun,1
554,mimpi djan farid jakarta islami aceh ahok terpilih babi merindukan halal,1
555,ridwal kamil hebat top kaya ahok tukang penista agama koruptor,1
556,si ahok kutil babi,1
557,dasar si kutil babi ahok tukang bohong bohong ahok menyalahkan menutupi kegagalan nya contoh banjir,1
558,si terdakwa penista agama alias si ahok babi jamban tuh morfotin uang rakyat jakarta,1
559,om ahoknya om nya si babi ahok ngatasi banjir om babi membual om,1
560,anak babi jalan nya nunduk malu lihat ulah nya ngebelain ahok,1
561,perilaku si babi benci berbau islam cocok ahok,1
562,ahok si kutil babi rumah lembang jakarta banjir bud,1
563,jujur orang cerdas pintar pilih orang imam memimpin sholat ngaji santun sopan babi kafir ahok,1
564,teman ahok emank tai pemimpin nya babi,1
565,babi ahok ngejek onta biar injek onta,1
566,stigma babi milik tuhan si ahok kafir,1
567,kampungan iya pendukung ahy,1
568,panik gitu ahok si kutil babi tumbang putaran teruskan cuapcuap mu sosmed gak berpengaruh,1
569,ahok layak manusia babi akal pikiran jiwa manusiawi,1
570,ahok btp basuki tai babi,1
571,cacimaki penista agama ketahuan poligami sembunyi digituin sih tidak mau,1
572,iya trump penista agama anti islam emang hubungan nya anis,1
573,aseng koplo pembela si penista agama durjana nyuruh org ngaji,1
574,kebodohan penista agama nya pilih pemimpin shalat,1
575,pilih anis sandi doong pilih si penista agama pemecah nkri,1
576,emang terdakwa penista agama salah nya dimana coba bikin isu bohong metrotipu aman tuh dewan peres,1
577,pamor rk seakan arti nya partai politik pengusung nya pendukung penista agama,1
578,si ahok nya dinobatkan sbgai babi ngepret,1
579,salah menulis terdakwa penista agama coba ditulis baginda mulia ga cuih,1
580,fakta nya cina parasit tuh ngotot belain si penista agama,1
581,jokowi ratu adil ga keturunan darah biruadanya darah kotor cina babi,1
582,keren apps kawal tps yuk gabung pastikan cagub terdakwa penista agama cepat diantar kehabitat nya,1
583,gak iya berkoar sembarangan banget beneran bego fuckyou,1
584,ahmad dhani terhormat babi anjing kontol lonte tungu nya karier mu habis,1
585,kang fakta partai pendukung si penista agama dibenci rakyat rakyat jabar,1
586,plis sok kecantikan pacarin artis meletek jijik lihat nya,1
587,muntah lihat lagak nya orang sok iya banget hoek,1
588,bicara ahmad dhani monyet babi anjing,1
589,perempuan kaya lebih baik mati deh jelek gausa sok make up artist,1
590,ahmad dhani borok sampah babi anjing orang muak lihat muka dhani berbangga,1
591,emang sdh si ahok terdakwa penista agama malu woy,1
592,keputusan erka hormati memilih partai pendukung penista agama,1
593,lupakan biarkan karam dg kapal munafik nya bangun jabar dg kapal bersih delete partai pendukung penista agama hati,1
594,dunia nafsu iya kang bersayap kayak burung hantu,1
595,penista agama santri kehormatan kasih ahok otak nya direparasi pulkada nama santri kailan jual belikan,1
596,payah banget maju jabar pakai partai nasdem pendukung penista agama ente butuh uang iya kang payah,1
597,polisi imam sholat penista agama bodoh berislam an copot kapolres jakbar,1
598,kebodohan penista agama nya pilih pemimpin shalat,1
599,gak habis pikir ntinggal nunggu adzab allah negeri pemimpin nya sdh dzalim,1
600,kampung didatangi penista agama,1
601,setuju klau ahok gelar santri kehormatan santri kehormatan babi,1
602,senang fans mati lupa bego banget,1
603,tuh babi anjing mampus kalah jatuh miskin deh bekasisah,1
604,si ahoak cina anjing kafir penista agama islam,1
605,anjing ahmad dani babi ahmad dhani,1
606,tertawa memaki melawan mah drpd ditindas pemimpin munafik melindungi penista agama dan lain-lain agama no islam taubat rot,1
607,pikiran anak bani sialan g beda penista agama penfitnah penipu garong,1
608,cewek pakai kerudung sedang apa iya kali konfrensi pers pencitraan islami kaliiii bwahaha,1
609,ahok nasdem disusul dg cs nya mendukung paslon penista agama tukang caci maki tai tai,1
610,mecin dijadiin cemilan mangkan nya kang bego nya bego banget,1
611,cm didoain mah ketemu si penista agama langsung ceburin laut direklamasi ijin sembunyi tumbal reklamasi,1
612,cabe an nya bbm facrbook politik doi nya berita sampah pencitraan,1
613,manusia anjing mati matian rela muadz babi ahok kafir,1
614,ahok jamban dibela aparat kristen china kafir berani menghi,1
615,resah presiden hidup penuh drama pencitraan main ftv joko judul nya,1
616,percya sdgkan induk nya penista smp skrg ditahan dibela,1
617,mari muslim cyber army skrg ganti sebutan a terdakwa penista agama,1
618,orang islam suka si isu bohong penista agama menjaga lisan tindakan merusak hubungan,1
619,nomor koruptor negeri korupsi diasuh cino babi,1
620,hajar bleh bela nomor koruptor cuihhhhhh,1
621,cebong gendheng ngamuk belain si homo penista agama hahaha,1
622,tolol bela penista agama tersangka,1
623,orang saksi anjing dikasus babi tolol,1
624,si ahok sialan emang gak becus kerja pencitraan mlulu tuh si ahok sialan,1
625,kampung didatangi penista agama,1
626,tanda kiamat x yak orang muslim mengingkari al quran pilih penista agama nomor koruptor nomor koruptor,1
627,janganmaudibohongiahok ahok sumber kekacauan politik ramaikan aski fight,1
628,matanajwadebatjakarta anies sadis topeng mu terbuka lebar malam biar warga dki menilai pengecut,1
629,anies mulut nya gede realisasi nya gak janji nya korupsi dosen bangsat,1
630,matanajwadebatjakarta hebat nya ahok salaman loh sm anies terhormat idih sih tidak mau,1
631,matanajwadebatjakarta urusan banyak bicara anis nya juara nya makan banyak bicara jakarta tertawa paslon aneh gede banyak bicara doang,1
632,matanajwadebatjakarta anies omdo menteri terobosan nya skrg bicara sok jago banget,1
633,matanajwadebatjakarta si cina babi ahok bloon banget sok pinter banget ahok,1
634,matanajwadebatjakarta lucu banget ahok gak nyambung kena skak mat isu agama dasar cina tolol hahaha,1
635,matanajwadebatjakarta topeng fix terbuka mendukung bau busuk,1
636,matanajwadebatjakarta anies suka nyinyir suka memutar fakta ga program nya jelekkan kinerja basuki,1
637,babi iya si ahok gak kayak babi,1
638,si tengkuk babi sipit bangke agen dajjal onta hahaha orang waras ahok dipaksakan,1
639,ahok kafir umat islam anti ahok ahok kafr ditambah ahok cina suka makan babi bir,1
640,bilang babi ahok kafir pengen gerombolan nya babi ahok merasakan bagaiamana anjing in bangsat in,1
641,sibabi china biadab memperlakukan kaum pribumi jongon banser nu nusantara mendukung ketimpangan biadab nya mrk,1
642,ahok kafir takut debat rakyat asli pribumi nelayan pakar reklamasi rakyat ahok kafir banci,1
643,nampaknya paket penyokong cina babi sokong lgbt,1
